Variable,Parents,ParentConfig,Low,Mid,High
Temperature,Humidity,HarvestHavre,Lat,Humidity=Low|HarvestHavre=Mid|Lat=High,0,0,4482758620689655,0,5517241379310345
Temperature,Humidity,HarvestHavre,Lat,Humidity=Mid|HarvestHavre=Mid|Lat=Low,0,0125,0,5520833333333334,0,4354166666666667
Temperature,Humidity,HarvestHavre,Lat,Humidity=Low|HarvestHavre=Mid|Lat=Low,0,0,31266149870801035,0,6873385012919897
Temperature,Humidity,HarvestHavre,Lat,Humidity=Low|HarvestHavre=Low|Lat=High,0,2009132420091324,0,502283105022831,0,2968036529680365
Temperature,Humidity,HarvestHavre,Lat,Humidity=Mid|HarvestHavre=Low|Lat=Mid,0,0091324200913242,0,7397260273972602,0,2511415525114155
Temperature,Humidity,HarvestHavre,Lat,Humidity=Low|HarvestHavre=Low|Lat=Mid,0,0,20385674931129477,0,7961432506887053
Temperature,Humidity,HarvestHavre,Lat,Humidity=Low|HarvestHavre=High|Lat=High,0,0481283422459893,0,13903743315508021,0,8128342245989305
Temperature,Humidity,HarvestHavre,Lat,Humidity=Mid|HarvestHavre=Low|Lat=Low,0,0,8970588235294118,0,10294117647058823
Temperature,Humidity,HarvestHavre,Lat,Humidity=Low|HarvestHavre=High|Lat=Mid,0,017241379310344827,0,08620689655172414,0,896551724137931
Temperature,Humidity,HarvestHavre,Lat,Humidity=High|HarvestHavre=Missing|Lat=High,1,0,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=Mid|HarvestHavre=Low|Lat=High,0,6904761904761905,0,30952380952380953,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=Low|HarvestHavre=Low|Lat=Low,0,0,13043478260869565,0,8695652173913043
Temperature,Humidity,HarvestHavre,Lat,Humidity=Low|HarvestHavre=Mid|Lat=Mid,0,0,1,0,9
Temperature,Humidity,HarvestHavre,Lat,Humidity=Low|HarvestHavre=Missing|Lat=Low,0,0,06896551724137931,0,9310344827586207
Temperature,Humidity,HarvestHavre,Lat,Humidity=Mid|HarvestHavre=High|Lat=Mid,0,76,0,104,0,136
Temperature,Humidity,HarvestHavre,Lat,Humidity=Low|HarvestHavre=Missing|Lat=Mid,0,0,14285714285714285,0,8571428571428571
Temperature,Humidity,HarvestHavre,Lat,Humidity=Mid|HarvestHavre=High|Lat=High,0,9779874213836478,0,012578616352201259,0,009433962264150943
Temperature,Humidity,HarvestHavre,Lat,Humidity=Mid|HarvestHavre=Missing|Lat=Mid,0,1,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=Mid|HarvestHavre=Missing|Lat=Low,0,0,7857142857142857,0,21428571428571427
Temperature,Humidity,HarvestHavre,Lat,Humidity=High|HarvestHavre=Mid|Lat=Low,0,03482587064676617,0,9651741293532339,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=Mid|HarvestHavre=Missing|Lat=High,0,9428571428571428,0,05714285714285714,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=High|HarvestHavre=Low|Lat=High,0,9950738916256158,0,0049261083743842365,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=Low|HarvestHavre=Missing|Lat=High,1,0,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=High|HarvestHavre=Low|Lat=Low,0,7547169811320755,0,24528301886792453,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=High|HarvestHavre=Mid|Lat=High,1,0,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=High|HarvestHavre=Low|Lat=Mid,0,8716707021791767,0,12832929782082325,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=High|HarvestHavre=High|Lat=High,1,0,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=High|HarvestHavre=High|Lat=Mid,1,0,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=High|HarvestHavre=Mid|Lat=Mid,1,0,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=High|HarvestHavre=Missing|Lat=Mid,1,0,0
Temperature,Humidity,HarvestHavre,Lat,Humidity=High|HarvestHavre=Missing|Lat=Low,0,1,0
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Mid|Lat=High|GlobalDensity=High,0,4580152671755725,0,0,5419847328244275
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Mid|Lat=Low|GlobalDensity=Mid,0,30045871559633025,0,3761467889908257,0,32339449541284404
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Low|Lat=High|GlobalDensity=High,0,3917525773195876,0,041237113402061855,0,5670103092783505
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Low|Lat=High|GlobalDensity=Low,0,41284403669724773,0,37920489296636084,0,20795107033639143
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Mid|Lat=Mid|GlobalDensity=Low,0,16470588235294117,0,6235294117647059,0,21176470588235294
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Low|Lat=Mid|GlobalDensity=High,0,40425531914893614,0,451063829787234,0,14468085106382977
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=High|Lat=High|GlobalDensity=Low,0,26732673267326734,0,594059405940594,0,13861386138613863
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Low|Lat=High|GlobalDensity=Mid,0,3111111111111111,0,26666666666666666,0,4222222222222222
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=High|Lat=Low|GlobalDensity=Mid,0,2727272727272727,0,17575757575757575,0,5515151515151515
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Low|Lat=Mid|GlobalDensity=Mid,0,37037037037037035,0,48148148148148145,0,14814814814814814
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=High|Lat=Mid|GlobalDensity=Mid,0,22413793103448276,0,22844827586206898,0,5474137931034483
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Low|Lat=Low|GlobalDensity=High,0,5037878787878788,0,4962121212121212,0
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Mid|Lat=Low|GlobalDensity=High,0,2765957446808511,0,3829787234042553,0,3404255319148936
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=High|Lat=High|GlobalDensity=High,0,3770491803278688,0,06557377049180328,0,5573770491803278
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=High|Lat=High|GlobalDensity=Mid,0,4180327868852459,0,02459016393442623,0,5573770491803278
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Low|Lat=Mid|GlobalDensity=Low,0,11904761904761904,0,5238095238095238,0,35714285714285715
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Mid|Lat=Mid|GlobalDensity=Mid,0,23383084577114427,0,25870646766169153,0,5074626865671642
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Mid|Lat=High|GlobalDensity=Low,0,4310850439882698,0,30498533724340177,0,26392961876832843
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=High|Lat=Mid|GlobalDensity=High,0,34549878345498786,0,4209245742092457,0,23357664233576642
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=High|Lat=Low|GlobalDensity=Low,0,1875,0,3020833333333333,0,5104166666666666
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=High|Lat=Mid|GlobalDensity=Low,0,20353982300884957,0,46017699115044247,0,336283185840708
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=High|Lat=Low|GlobalDensity=High,0,3541666666666667,0,3229166666666667,0,3229166666666667
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Low|Lat=Low|GlobalDensity=Mid,0,24107142857142858,0,7321428571428571,0,026785714285714284
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Mid|Lat=Mid|GlobalDensity=High,0,36,0,432,0,208
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Mid|Lat=Low|GlobalDensity=Low,0,28888888888888886,0,6,0,1111111111111111
Humidity,DirCoast,Lat,GlobalDensity,DirCoast=Mid|Lat=High|GlobalDensity=Mid,0,4166666666666667,0,16666666666666666,0,4166666666666667
DistCoast,HarvestHostvete,HarvestSlattervallTotal,HarvestHostvete=Low|HarvestSlattervallTotal=Low,0,15389331698344574,0,20294297976701411,0,6431637032495402
DistCoast,HarvestHostvete,HarvestSlattervallTotal,HarvestHostvete=Mid|HarvestSlattervallTotal=Mid,0,37062256809338523,0,6254863813229572,0,0038910505836575876
DistCoast,HarvestHostvete,HarvestSlattervallTotal,HarvestHostvete=Missing|HarvestSlattervallTotal=Low,0,20833333333333334,0,3869047619047619,0,40476190476190477
DistCoast,HarvestHostvete,HarvestSlattervallTotal,HarvestHostvete=High|HarvestSlattervallTotal=High,0,5051457975986278,0,30874785591766724,0,18610634648370497
DistCoast,HarvestHostvete,HarvestSlattervallTotal,HarvestHostvete=Low|HarvestSlattervallTotal=Missing,0,0,1
DistCoast,HarvestHostvete,HarvestSlattervallTotal,HarvestHostvete=Mid|HarvestSlattervallTotal=Missing,0,8648648648648649,0,13513513513513514,0
DistCoast,HarvestHostvete,HarvestSlattervallTotal,HarvestHostvete=Low|HarvestSlattervallTotal=High,0,7365269461077845,0,2634730538922156,0
DistCoast,HarvestHostvete,HarvestSlattervallTotal,HarvestHostvete=Mid|HarvestSlattervallTotal=Low,0,35036496350364965,0,34306569343065696,0,30656934306569344
DistCoast,HarvestHostvete,HarvestSlattervallTotal,HarvestHostvete=Missing|HarvestSlattervallTotal=Missing,0,16666666666666666,0,07575757575757576,0,7575757575757576
DistCoast,HarvestHostvete,HarvestSlattervallTotal,HarvestHostvete=Mid|HarvestSlattervallTotal=High,0,5172413793103449,0,41379310344827586,0,06896551724137931
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=High|Humidity=Low|HarvestSlattervallTotal=Low,0,05,0,3105263157894737,0,6394736842105263
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=Mid|HarvestSlattervallTotal=Mid,0,6844444444444444,0,26222222222222225,0,05333333333333334
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=High|Humidity=Low|HarvestSlattervallTotal=Mid,0,45081967213114754,0,3442622950819672,0,20491803278688525
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=Low|HarvestSlattervallTotal=Low,0,5454545454545454,0,3422459893048128,0,11229946524064172
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=Mid|HarvestSlattervallTotal=Low,0,78,0,2,0,02
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=High|Humidity=Low|HarvestSlattervallTotal=High,0,3869346733668342,0,2889447236180904,0,3241206030150754
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=High|Humidity=Low|HarvestSlattervallTotal=Missing,0,125,0,25,0,625
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=High|Humidity=Mid|HarvestSlattervallTotal=Low,0,4482758620689655,0,25,0,3017241379310345
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Low|Humidity=High|HarvestSlattervallTotal=Low,0,6040955631399317,0,2696245733788396,0,12627986348122866
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=High|Humidity=Mid|HarvestSlattervallTotal=Mid,0,24503311258278146,0,5960264900662252,0,15894039735099338
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=High|Humidity=Mid|HarvestSlattervallTotal=High,0,4418604651162791,0,16279069767441862,0,3953488372093023
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=Mid|HarvestSlattervallTotal=Missing,0,09523809523809523,0,7142857142857143,0,19047619047619047
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Low|Humidity=Mid|HarvestSlattervallTotal=Low,0,5483870967741935,0,25806451612903225,0,1935483870967742
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=High|Humidity=Mid|HarvestSlattervallTotal=Missing,0,047619047619047616,0,16666666666666666,0,7857142857142857
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=Mid|HarvestSlattervallTotal=High,0,5405405405405406,0,35135135135135137,0,10810810810810811
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=Low|HarvestSlattervallTotal=High,0,3880597014925373,0,08955223880597014,0,5223880597014925
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Low|Humidity=Low|HarvestSlattervallTotal=Low,0,38596491228070173,0,24561403508771928,0,3684210526315789
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=High|HarvestSlattervallTotal=Mid,0,9933110367892977,0,006688963210702341,0
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=High|HarvestSlattervallTotal=Low,1,0,0
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=Low|HarvestSlattervallTotal=Missing,0,36666666666666664,0,6333333333333333,0
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=High|HarvestSlattervallTotal=High,0,21839080459770116,0,6551724137931034,0,12643678160919541
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Low|Humidity=Mid|HarvestSlattervallTotal=Missing,1,0,0
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Low|Humidity=Mid|HarvestSlattervallTotal=High,0,3891625615763547,0,5615763546798029,0,04926108374384237
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Low|Humidity=High|HarvestSlattervallTotal=High,0,6163934426229508,0,3639344262295082,0,019672131147540985
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Low|Humidity=High|HarvestSlattervallTotal=Missing,0,6842105263157895,0,3157894736842105,0
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=High|HarvestSlattervallTotal=Missing,0,3333333333333333,0,5,0,16666666666666666
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Low|Humidity=Mid|HarvestSlattervallTotal=Mid,0,8,0,0,2
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Mid|Humidity=Low|HarvestSlattervallTotal=Mid,0,15384615384615385,0,46153846153846156,0,38461538461538464
Wind,Temperature,Humidity,HarvestSlattervallTotal,Temperature=Low|Humidity=Low|HarvestSlattervallTotal=High,0,0,05263157894736842,0,9473684210526315
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=High|HarvestHavre=Mid|GlobalDensity=High,0,5531914893617021,0,40425531914893614,0,0425531914893617
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Low|HarvestHavre=Mid|GlobalDensity=Mid,0,15254237288135594,0,5706214689265536,0,2768361581920904
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Mid|HarvestHavre=Mid|GlobalDensity=Mid,0,11738148984198646,0,48081264108352145,0,4018058690744921
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Mid|HarvestHavre=Low|GlobalDensity=Low,0,8620689655172413,0,13793103448275862,0
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Low|HarvestHavre=Low|GlobalDensity=Low,0,34959349593495936,0,21138211382113822,0,43902439024390244
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=High|HarvestHavre=Low|GlobalDensity=High,0,27555555555555555,0,18555555555555556,0,5388888888888889
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Mid|HarvestHavre=High|GlobalDensity=Low,0,7103658536585366,0,23780487804878048,0,051829268292682924
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Low|HarvestHavre=High|GlobalDensity=Low,0,6151012891344383,0,2523020257826888,0,13259668508287292
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=High|HarvestHavre=Low|GlobalDensity=Mid,0,20192307692307693,0,03365384615384615,0,7644230769230769
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Low|HarvestHavre=Low|GlobalDensity=Mid,0,04878048780487805,0,18699186991869918,0,7642276422764228
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Low|HarvestHavre=High|GlobalDensity=Mid,0,21739130434782608,0,4782608695652174,0,30434782608695654
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Mid|HarvestHavre=Mid|GlobalDensity=High,0,6441441441441441,0,19369369369369369,0,16216216216216217
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Low|HarvestHavre=Mid|GlobalDensity=High,0,28703703703703703,0,5370370370370371,0,17592592592592593
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Mid|HarvestHavre=Low|GlobalDensity=Mid,0,0,56875,0,43125
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=High|HarvestHavre=Missing|GlobalDensity=Low,0,3235294117647059,0,0,6764705882352942
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=High|HarvestHavre=High|GlobalDensity=Low,0,16363636363636364,0,8363636363636363,0
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Low|HarvestHavre=Mid|GlobalDensity=Low,0,0,12264150943396226,0,8773584905660378
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=High|HarvestHavre=Low|GlobalDensity=Low,0,4,0,48333333333333334,0,11666666666666667
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Low|HarvestHavre=Low|GlobalDensity=High,0,4166666666666667,0,5833333333333334,0
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Mid|HarvestHavre=Mid|GlobalDensity=Low,0,1,0
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=High|HarvestHavre=Missing|GlobalDensity=High,0,12,0,62,0,26
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Mid|HarvestHavre=Low|GlobalDensity=High,0,8,0,04285714285714286,0,15714285714285714
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Mid|HarvestHavre=High|GlobalDensity=Mid,1,0,0
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Low|HarvestHavre=Missing|GlobalDensity=Low,0,14285714285714285,0,15873015873015872,0,6984126984126984
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=High|HarvestHavre=High|GlobalDensity=High,0,7142857142857143,0,2857142857142857,0
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Mid|HarvestHavre=Missing|GlobalDensity=Low,1,0,0
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Mid|HarvestHavre=Missing|GlobalDensity=High,1,0,0
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Mid|HarvestHavre=High|GlobalDensity=High,0,1,0
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=Low|HarvestHavre=Missing|GlobalDensity=Mid,0,0,1
DirCoast,DistCoast,HarvestHavre,GlobalDensity,DistCoast=High|HarvestHavre=High|GlobalDensity=Mid,1,0,0
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=High|HarvestSlattervallTotal=Low|GlobalDensity=High,0,31958762886597936,0,41122565864833904,0,26575028636884307
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=Mid|GlobalDensity=Mid,0,12915129151291513,0,3800738007380074,0,4907749077490775
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Mid|HarvestSlattervallTotal=Mid|GlobalDensity=Mid,0,08545034642032333,0,24942263279445728,0,6581986143187067
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Mid|HarvestSlattervallTotal=Low|GlobalDensity=Low,0,23076923076923078,0,47692307692307695,0,2923076923076923
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=Low|GlobalDensity=Low,0,797752808988764,0,17415730337078653,0,028089887640449437
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Mid|HarvestSlattervallTotal=High|GlobalDensity=Low,0,6524390243902439,0,25914634146341464,0,08841463414634146
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=High|GlobalDensity=Low,0,3996316758747698,0,42357274401473294,0,17679558011049723
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=High|HarvestSlattervallTotal=Low|GlobalDensity=Mid,0,3489583333333333,0,19270833333333334,0,4583333333333333
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=Low|GlobalDensity=Mid,0,5185185185185185,0,28703703703703703,0,19444444444444445
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=High|GlobalDensity=Mid,0,319672131147541,0,2540983606557377,0,4262295081967213
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=High|HarvestSlattervallTotal=Missing|GlobalDensity=High,0,5272727272727272,0,2727272727272727,0,2
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Mid|HarvestSlattervallTotal=Mid|GlobalDensity=High,0,056179775280898875,0,6123595505617978,0,33146067415730335
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=Missing|GlobalDensity=High,0,4523809523809524,0,30952380952380953,0,23809523809523808
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Mid|HarvestSlattervallTotal=Low|GlobalDensity=Mid,0,265625,0,240625,0,49375
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=High|HarvestSlattervallTotal=Low|GlobalDensity=Low,0,48936170212765956,0,425531914893617,0,0851063829787234
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=High|HarvestSlattervallTotal=High|GlobalDensity=Low,0,12727272727272726,0,3333333333333333,0,5393939393939394
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=Mid|GlobalDensity=Low,0,05660377358490566,0,8113207547169812,0,1320754716981132
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=High|GlobalDensity=High,0,06451612903225806,0,3064516129032258,0,6290322580645161
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=Missing|GlobalDensity=Mid,0,0,76,0,24
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=Low|GlobalDensity=High,0,1875,0,6666666666666666,0,14583333333333334
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Mid|HarvestSlattervallTotal=Mid|GlobalDensity=Low,0,0,21875,0,78125
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Mid|HarvestSlattervallTotal=Missing|GlobalDensity=Mid,0,0,1
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Mid|HarvestSlattervallTotal=Low|GlobalDensity=High,0,6551724137931034,0,29310344827586204,0,05172413793103448
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Mid|HarvestSlattervallTotal=High|GlobalDensity=High,0,35294117647058826,0,1323529411764706,0,5147058823529411
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=High|HarvestSlattervallTotal=Mid|GlobalDensity=High,0,0,1
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Mid|HarvestSlattervallTotal=High|GlobalDensity=Mid,0,75,0,15,0,1
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=High|HarvestSlattervallTotal=Missing|GlobalDensity=Mid,0,4375,0,375,0,1875
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=High|HarvestSlattervallTotal=High|GlobalDensity=High,0,6470588235294118,0,21568627450980393,0,13725490196078433
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=Missing|GlobalDensity=Low,0,75,0,0
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Mid|HarvestSlattervallTotal=Missing|GlobalDensity=High,0,625,0,375,0
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=High|HarvestSlattervallTotal=High|GlobalDensity=Mid,0,0,1
SoilDepthMeters,DistCoast,HarvestSlattervallTotal,GlobalDensity,DistCoast=Low|HarvestSlattervallTotal=Mid|GlobalDensity=High,0,0,5,0,5
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=Mid|HarvestSlattervallTotal=Low|CrPpm=Missing,0,2631578947368421,0,14736842105263157,0,23157894736842105
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=Mid|HarvestSlattervallTotal=Mid|CrPpm=High,0,007772020725388601,0,02072538860103627,0,03367875647668394
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=Low|HarvestSlattervallTotal=Low|CrPpm=Missing,0,03225806451612903,0,43010752688172044,0,1827956989247312
DistRidge,DirCoast,HarvestSlattervallTotal,CrPpm,DirCoast=Low|HarvestSlattervallTotal=Low|CrPpm=Mid,0,125,0,355,0,37
